,state code,county code,area,state abbv
39312,48,0,Stanton city,TX
39313,48,0,Staples city,TX
39314,48,0,Star Harbor city,TX
39315,48,0,Stephenville city,TX
39316,48,0,Sterling City city,TX
39317,48,0,Stinnett city,TX
39318,48,0,Stockdale city,TX
39319,48,0,Stratford city,TX
39320,48,0,Strawn city,TX
39321,48,0,Streetman town,TX
39322,48,0,Sudan city,TX
39323,48,0,Sugar Land city,TX
39324,48,0,Sullivan City city,TX
39325,48,0,Sulphur Springs city,TX
39326,48,0,Sundown city,TX
39327,48,0,Sunnyvale town,TX
39328,48,0,Sunray city,TX
39329,48,0,Sunrise Beach Village city,TX
39330,48,0,Sunset Valley city,TX
39331,48,0,Sun Valley city,TX
39332,48,0,Surfside Beach city,TX
39333,48,0,Sweeny city,TX
39334,48,0,Sweetwater city,TX
39335,48,0,Taft city,TX
39336,48,0,Tahoka city,TX
39337,48,0,Talco city,TX
39338,48,0,Talty town,TX
39339,48,0,Tatum city,TX
39340,48,0,Taylor city,TX
39341,48,0,Taylor Lake Village city,TX
39342,48,0,Taylor Landing city,TX
39343,48,0,Teague city,TX
39344,48,0,Tehuacana town,TX
39345,48,0,Temple city,TX
39346,48,0,Tenaha town,TX
39347,48,0,Terrell city,TX
39348,48,0,Terrell Hills city,TX
39349,48,0,Texarkana city,TX
39350,48,0,Texas City city,TX
39351,48,0,Texhoma city,TX
39352,48,0,Texline town,TX
39353,48,0,The Colony city,TX
39354,48,0,The Hills village,TX
39355,48,0,Thompsons town,TX
39356,48,0,Thorndale city,TX
39357,48,0,Thornton town,TX
39358,48,0,Thorntonville town,TX
39359,48,0,Thrall city,TX
39360,48,0,Three Rivers city,TX
39361,48,0,Throckmorton town,TX
39362,48,0,Tiki Island village,TX
39363,48,0,Timbercreek Canyon village,TX
39364,48,0,Timpson city,TX
39365,48,0,Tioga town,TX
39366,48,0,Tira town,TX
39367,48,0,Toco city,TX
39368,48,0,Todd Mission city,TX
39369,48,0,Tolar city,TX
39370,48,0,Tomball city,TX
39371,48,0,Tom Bean city,TX
39372,48,0,Tool city,TX
39373,48,0,Toyah town,TX
39374,48,0,Trent town,TX
39375,48,0,Trenton city,TX
39376,48,0,Trinidad city,TX
39377,48,0,Trinity city,TX
39378,48,0,Trophy Club town,TX
39379,48,0,Troup city,TX
39380,48,0,Troy city,TX
39381,48,0,Tulia city,TX
39382,48,0,Turkey city,TX
39383,48,0,Tuscola city,TX
39384,48,0,Tye city,TX
39385,48,0,Tyler city,TX
39386,48,0,Uhland city,TX
39387,48,0,Uncertain city,TX
39388,48,0,Union Grove city,TX
39389,48,0,Union Valley city,TX
39390,48,0,Universal City city,TX
39391,48,0,University Park city,TX
39392,48,0,Uvalde city,TX
39393,48,0,Valentine town,TX
39394,48,0,Valley Mills city,TX
39395,48,0,Valley View city,TX
39396,48,0,Van city,TX
39397,48,0,Van Alstyne city,TX
39398,48,0,Van Horn town,TX
39399,48,0,Vega city,TX
39400,48,0,Venus town,TX
39401,48,0,Vernon city,TX
39402,48,0,Victoria city,TX
39403,48,0,Vidor city,TX
39404,48,0,Vinton village,TX
39405,48,0,Volente village,TX
39406,48,0,Von Ormy city,TX
39407,48,0,Waco city,TX
39408,48,0,Waelder city,TX
39409,48,0,Wake Village city,TX
39410,48,0,Waller city,TX
39411,48,0,Wallis city,TX
39412,48,0,Walnut Springs city,TX
39413,48,0,Warren City city,TX
39414,48,0,Waskom city,TX
39415,48,0,Watauga city,TX
39416,48,0,Waxahachie city,TX
39417,48,0,Weatherford city,TX
39418,48,0,Webberville village,TX
39419,48,0,Webster city,TX
39420,48,0,Weimar city,TX
39421,48,0,Weinert city,TX
39422,48,0,Weir city,TX
39423,48,0,Wellington city,TX
39424,48,0,Wellman city,TX
39425,48,0,Wells town,TX
39426,48,0,Weslaco city,TX
39427,48,0,West city,TX
39428,48,0,Westbrook city,TX
39429,48,0,West Columbia city,TX
39430,48,0,Westlake town,TX
39431,48,0,West Lake Hills city,TX
39432,48,0,Weston city,TX
39433,48,0,Weston Lakes city,TX
39434,48,0,West Orange city,TX
39435,48,0,Westover Hills town,TX
39436,48,0,West Tawakoni city,TX
39437,48,0,West University Place city,TX
39438,48,0,Westworth Village city,TX
39439,48,0,Wharton city,TX
39440,48,0,Wheeler city,TX
39441,48,0,White Deer town,TX
39442,48,0,Whiteface town,TX
39443,48,0,Whitehouse city,TX
39444,48,0,White Oak city,TX
39445,48,0,Whitesboro city,TX
39446,48,0,White Settlement city,TX
39447,48,0,Whitewright town,TX
39448,48,0,Whitney town,TX
39449,48,0,Wichita Falls city,TX
39450,48,0,Wickett town,TX
39451,48,0,Willis city,TX
39452,48,0,Willow Park city,TX
39453,48,0,Wills Point city,TX
39454,48,0,Wilmer city,TX
39455,48,0,Wilson city,TX
39456,48,0,Wimberley city,TX
39457,48,0,Windcrest city,TX
39458,48,0,Windom town,TX
39459,48,0,Windthorst town,TX
39460,48,0,Winfield city,TX
39461,48,0,Wink city,TX
39462,48,0,Winnsboro city,TX
39463,48,0,Winona town,TX
39464,48,0,Winters city,TX
39465,48,0,Wixon Valley city,TX
39466,48,0,Wolfe City city,TX
39467,48,0,Wolfforth city,TX
39468,48,0,Woodbranch city,TX
39469,48,0,Woodcreek city,TX
39470,48,0,Woodloch town,TX
39471,48,0,Woodsboro town,TX
39472,48,0,Woodson town,TX
39473,48,0,Woodville town,TX
39474,48,0,Woodway city,TX
39475,48,0,Wortham town,TX
39476,48,0,Wylie city,TX
39477,48,0,Yantis town,TX
39478,48,0,Yoakum city,TX
39479,48,0,Yorktown city,TX
39480,48,0,Zavalla city,TX
39481,49,0,Utah,UT
39482,49,1,Beaver County,UT
39483,49,3,Box Elder County,UT
39484,49,5,Cache County,UT
39485,49,7,Carbon County,UT
39486,49,9,Daggett County,UT
39487,49,11,Davis County,UT
39488,49,13,Duchesne County,UT
39489,49,15,Emery County,UT
39490,49,17,Garfield County,UT
39491,49,19,Grand County,UT
39492,49,21,Iron County,UT
39493,49,23,Juab County,UT
39494,49,25,Kane County,UT
39495,49,27,Millard County,UT
39496,49,29,Morgan County,UT
39497,49,31,Piute County,UT
39498,49,33,Rich County,UT
39499,49,35,Salt Lake County,UT
39500,49,37,San Juan County,UT
39501,49,39,Sanpete County,UT
39502,49,41,Sevier County,UT
39503,49,43,Summit County,UT
39504,49,45,Tooele County,UT
39505,49,47,Uintah County,UT
39506,49,49,Utah County,UT
39507,49,51,Wasatch County,UT
39508,49,53,Washington County,UT
39509,49,55,Wayne County,UT
39510,49,57,Weber County,UT
39511,49,0,Alpine city,UT
39512,49,0,Alta town,UT
39513,49,0,Altamont town,UT
39514,49,0,Alton town,UT
39515,49,0,Amalga town,UT
39516,49,0,American Fork city,UT
39517,49,0,Annabella town,UT
39518,49,0,Antimony town,UT
39519,49,0,Apple Valley town,UT
39520,49,0,Aurora city,UT
39521,49,0,Ballard town,UT
39522,49,0,Bear River City city,UT
39523,49,0,Beaver city,UT
39524,49,0,Bicknell town,UT
39525,49,0,Big Water town,UT
39526,49,0,Blanding city,UT
39527,49,0,Bluff town,UT
39528,49,0,Bluffdale city,UT
39529,49,0,Boulder town,UT
39530,49,0,Bountiful city,UT
39531,49,0,Brian Head town,UT
39532,49,0,Brigham City city,UT
39533,49,0,Bryce Canyon City town,UT
39534,49,0,Cannonville town,UT
39535,49,0,Castle Dale city,UT
39536,49,0,Castle Valley town,UT
39537,49,0,Cedar City city,UT
39538,49,0,Cedar Fort town,UT
39539,49,0,Cedar Highlands town,UT
39540,49,0,Cedar Hills city,UT
39541,49,0,Centerfield town,UT
39542,49,0,Centerville city,UT
39543,49,0,Central Valley town,UT
39544,49,0,Charleston town,UT
39545,49,0,Circleville town,UT
39546,49,0,Clarkston town,UT
39547,49,0,Clawson town,UT
39548,49,0,Clearfield city,UT
39549,49,0,Cleveland town,UT
39550,49,0,Clinton city,UT
39551,49,0,Coalville city,UT
39552,49,0,Copperton metro township,UT
39553,49,0,Corinne city,UT
39554,49,0,Cornish town,UT
39555,49,0,Cottonwood Heights city,UT
39556,49,0,Daniel town,UT
39557,49,0,Delta city,UT
39558,49,0,Deweyville town,UT
39559,49,0,Draper city,UT
39560,49,0,Duchesne city,UT
39561,49,0,Dutch John town,UT
39562,49,0,Eagle Mountain city,UT
39563,49,0,East Carbon city,UT
39564,49,0,Elk Ridge city,UT
39565,49,0,Elmo town,UT
39566,49,0,Elsinore town,UT
39567,49,0,Elwood town,UT
39568,49,0,Emery town,UT
39569,49,0,Emigration Canyon metro township,UT
39570,49,0,Enoch city,UT
39571,49,0,Enterprise city,UT
39572,49,0,Ephraim city,UT
39573,49,0,Escalante city,UT
39574,49,0,Eureka city,UT
39575,49,0,Fairfield town,UT
39576,49,0,Fairview city,UT
39577,49,0,Farmington city,UT
39578,49,0,Farr West city,UT
39579,49,0,Fayette town,UT
39580,49,0,Ferron city,UT
39581,49,0,Fielding town,UT
39582,49,0,Fillmore city,UT
39583,49,0,Fountain Green city,UT
39584,49,0,Francis town,UT
39585,49,0,Fruit Heights city,UT
39586,49,0,Garden City town,UT
39587,49,0,Garland city,UT
39588,49,0,Genola town,UT
39589,49,0,Glendale town,UT
39590,49,0,Glenwood town,UT
39591,49,0,Goshen town,UT
39592,49,0,Grantsville city,UT
39593,49,0,Green River city,UT
39594,49,0,Gunnison city,UT
39595,49,0,Hanksville town,UT
39596,49,0,Harrisville city,UT
39597,49,0,Hatch town,UT
39598,49,0,Heber city,UT
39599,49,0,Helper city,UT
39600,49,0,Henefer town,UT
39601,49,0,Henrieville town,UT
39602,49,0,Herriman city,UT
39603,49,0,Hideout town,UT
39604,49,0,Highland city,UT
39605,49,0,Hildale city,UT
39606,49,0,Hinckley town,UT
39607,49,0,Holden town,UT
39608,49,0,Holladay city,UT
39609,49,0,Honeyville city,UT
39610,49,0,Hooper city,UT
39611,49,0,Howell town,UT
39612,49,0,Huntington city,UT
39613,49,0,Huntsville town,UT
39614,49,0,Hurricane city,UT
39615,49,0,Hyde Park city,UT
39616,49,0,Hyrum city,UT
39617,49,0,Independence town,UT
39618,49,0,Interlaken town,UT
39619,49,0,Ivins city,UT
39620,49,0,Joseph town,UT
39621,49,0,Junction town,UT
39622,49,0,Kamas city,UT
39623,49,0,Kanab city,UT
39624,49,0,Kanarraville town,UT
39625,49,0,Kanosh town,UT
39626,49,0,Kaysville city,UT
39627,49,0,Kearns metro township,UT
39628,49,0,Kingston town,UT
39629,49,0,Koosharem town,UT
39630,49,0,Laketown town,UT
39631,49,0,La Verkin city,UT
39632,49,0,Layton city,UT
39633,49,0,Leamington town,UT
39634,49,0,Leeds town,UT
39635,49,0,Lehi city,UT
39636,49,0,Levan town,UT
39637,49,0,Lewiston city,UT
39638,49,0,Lindon city,UT
39639,49,0,Loa town,UT
39640,49,0,Logan city,UT
39641,49,0,Lyman town,UT
39642,49,0,Lynndyl town,UT
39643,49,0,Magna metro township,UT
39644,49,0,Manila town,UT
39645,49,0,Manti city,UT
39646,49,0,Mantua town,UT
39647,49,0,Mapleton city,UT
39648,49,0,Marriott-Slaterville city,UT
39649,49,0,Marysvale town,UT
39650,49,0,Mayfield town,UT
39651,49,0,Meadow town,UT
39652,49,0,Mendon city,UT
39653,49,0,Midvale city,UT
39654,49,0,Midway city,UT
39655,49,0,Milford city,UT
39656,49,0,Millcreek city,UT
39657,49,0,Millville city,UT
39658,49,0,Minersville town,UT
39659,49,0,Moab city,UT
39660,49,0,Mona city,UT
39661,49,0,Monroe city,UT
39662,49,0,Monticello city,UT
39663,49,0,Morgan city,UT
39664,49,0,Moroni city,UT
39665,49,0,Mount Pleasant city,UT
39666,49,0,Murray city,UT
39667,49,0,Myton city,UT
39668,49,0,Naples city,UT
39669,49,0,Nephi city,UT
39670,49,0,New Harmony town,UT
39671,49,0,Newton town,UT
39672,49,0,Nibley city,UT
39673,49,0,North Logan city,UT
39674,49,0,North Ogden city,UT
39675,49,0,North Salt Lake city,UT
39676,49,0,Oak City town,UT
39677,49,0,Oakley city,UT
39678,49,0,Ogden city,UT
39679,49,0,Orangeville city,UT
39680,49,0,Orderville town,UT
39681,49,0,Orem city,UT
39682,49,0,Panguitch city,UT
39683,49,0,Paradise town,UT
39684,49,0,Paragonah town,UT
39685,49,0,Park City city,UT
39686,49,0,Parowan city,UT
39687,49,0,Payson city,UT
39688,49,0,Perry city,UT
39689,49,0,Plain City city,UT
39690,49,0,Pleasant Grove city,UT
39691,49,0,Pleasant View city,UT
39692,49,0,Plymouth town,UT
39693,49,0,Portage town,UT
39694,49,0,Price city,UT
39695,49,0,Providence city,UT
39696,49,0,Provo city,UT
39697,49,0,Randolph town,UT
39698,49,0,Redmond town,UT
39699,49,0,Richfield city,UT
39700,49,0,Richmond city,UT
39701,49,0,Riverdale city,UT
39702,49,0,River Heights city,UT
39703,49,0,Riverton city,UT
39704,49,0,Rockville town,UT
39705,49,0,Rocky Ridge town,UT
39706,49,0,Roosevelt city,UT
39707,49,0,Roy city,UT
39708,49,0,Rush Valley town,UT
39709,49,0,St. George city,UT
39710,49,0,Salem city,UT
39711,49,0,Salina city,UT
39712,49,0,Salt Lake City city,UT
39713,49,0,Sandy city,UT
39714,49,0,Santa Clara city,UT
39715,49,0,Santaquin city,UT
39716,49,0,Saratoga Springs city,UT
39717,49,0,Scipio town,UT
39718,49,0,Scofield town,UT
39719,49,0,Sigurd town,UT
39720,49,0,Smithfield city,UT
39721,49,0,Snowville town,UT
39722,49,0,South Jordan city,UT
39723,49,0,South Ogden city,UT
39724,49,0,South Salt Lake city,UT
39725,49,0,South Weber city,UT
39726,49,0,Spanish Fork city,UT
39727,49,0,Spring City city,UT
39728,49,0,Springdale town,UT
39729,49,0,Springville city,UT
39730,49,0,Sterling town,UT
39731,49,0,Stockton town,UT
39732,49,0,Sunset city,UT
39733,49,0,Syracuse city,UT
39734,49,0,Tabiona town,UT
39735,49,0,Taylorsville city,UT
39736,49,0,Tooele city,UT
39737,49,0,Toquerville city,UT
39738,49,0,Torrey town,UT
39739,49,0,Tremonton city,UT
39740,49,0,Trenton town,UT
39741,49,0,Tropic town,UT
39742,49,0,Uintah town,UT
39743,49,0,Vernal city,UT
39744,49,0,Vernon town,UT
39745,49,0,Vineyard town,UT
39746,49,0,Virgin town,UT
39747,49,0,Wales town,UT
39748,49,0,Wallsburg town,UT
39749,49,0,Washington city,UT
39750,49,0,Washington Terrace city,UT
39751,49,0,Wellington city,UT
39752,49,0,Wellsville city,UT
39753,49,0,Wendover city,UT
39754,49,0,West Bountiful city,UT
39755,49,0,West Haven city,UT
39756,49,0,West Jordan city,UT
39757,49,0,West Point city,UT
39758,49,0,West Valley City city,UT
39759,49,0,White City metro township,UT
39760,49,0,Willard city,UT
39761,49,0,Woodland Hills city,UT
39762,49,0,Woodruff town,UT
39763,49,0,Woods Cross city,UT
39764,50,0,Vermont,VT
39765,50,1,Addison County,VT
39766,50,3,Bennington County,VT
39767,50,5,Caledonia County,VT
39768,50,7,Chittenden County,VT
39769,50,9,Essex County,VT
39770,50,11,Franklin County,VT
39771,50,13,Grand Isle County,VT
39772,50,15,Lamoille County,VT
39773,50,17,Orange County,VT
39774,50,19,Orleans County,VT
39775,50,21,Rutland County,VT
39776,50,23,Washington County,VT
39777,50,25,Windham County,VT
39778,50,27,Windsor County,VT
39779,50,1,Addison town,VT
39780,50,1,Bridport town,VT
39781,50,1,Bristol town,VT
39782,50,1,Cornwall town,VT
39783,50,1,Ferrisburgh town,VT
39784,50,1,Goshen town,VT
39785,50,1,Granville town,VT
39786,50,1,Hancock town,VT
39787,50,1,Leicester town,VT
39788,50,1,Lincoln town,VT
39789,50,1,Middlebury town,VT
39790,50,1,Monkton town,VT
39791,50,1,New Haven town,VT
39792,50,1,Orwell town,VT
39793,50,1,Panton town,VT
39794,50,1,Ripton town,VT
39795,50,1,Salisbury town,VT
39796,50,1,Shoreham town,VT
39797,50,1,Starksboro town,VT
39798,50,1,Vergennes city,VT
39799,50,1,Waltham town,VT
39800,50,1,Weybridge town,VT
39801,50,1,Whiting town,VT
39802,50,3,Arlington town,VT
39803,50,3,Bennington town,VT
39804,50,3,Dorset town,VT
39805,50,3,Glastenbury town,VT
39806,50,3,Landgrove town,VT
39807,50,3,Manchester town,VT
39808,50,3,Peru town,VT
39809,50,3,Pownal town,VT
39810,50,3,Readsboro town,VT
39811,50,3,Rupert town,VT
39812,50,3,Sandgate town,VT
39813,50,3,Searsburg town,VT
39814,50,3,Shaftsbury town,VT
39815,50,3,Stamford town,VT
39816,50,3,Sunderland town,VT
39817,50,3,Winhall town,VT
39818,50,3,Woodford town,VT
39819,50,5,Barnet town,VT
39820,50,5,Burke town,VT
39821,50,5,Danville town,VT
39822,50,5,Groton town,VT
39823,50,5,Hardwick town,VT
39824,50,5,Kirby town,VT
39825,50,5,Lyndon town,VT
39826,50,5,Newark town,VT
39827,50,5,Peacham town,VT
39828,50,5,Ryegate town,VT
39829,50,5,St. Johnsbury town,VT
39830,50,5,Sheffield town,VT
39831,50,5,Stannard town,VT
39832,50,5,Sutton town,VT
39833,50,5,Walden town,VT
39834,50,5,Waterford town,VT
39835,50,5,Wheelock town,VT
39836,50,7,Bolton town,VT
39837,50,7,Buels gore,VT
39838,50,7,Burlington city,VT
39839,50,7,Charlotte town,VT
39840,50,7,Colchester town,VT
39841,50,7,Essex town,VT
39842,50,7,Hinesburg town,VT
39843,50,7,Huntington town,VT
39844,50,7,Jericho town,VT
39845,50,7,Milton town,VT
39846,50,7,Richmond town,VT
39847,50,7,St. George town,VT
39848,50,7,Shelburne town,VT
39849,50,7,South Burlington city,VT
39850,50,7,Underhill town,VT
39851,50,7,Westford town,VT
39852,50,7,Williston town,VT
39853,50,7,Winooski city,VT
39854,50,9,Averill town,VT
39855,50,9,Avery's gore,VT
39856,50,9,Bloomfield town,VT
39857,50,9,Brighton town,VT
39858,50,9,Brunswick town,VT
39859,50,9,Canaan town,VT
39860,50,9,Concord town,VT
39861,50,9,East Haven town,VT
39862,50,9,Ferdinand town,VT
39863,50,9,Granby town,VT
39864,50,9,Guildhall town,VT
39865,50,9,Lemington town,VT
39866,50,9,Lewis town,VT
39867,50,9,Lunenburg town,VT
39868,50,9,Maidstone town,VT
39869,50,9,Norton town,VT
39870,50,9,Victory town,VT
39871,50,9,Warner's grant,VT
39872,50,9,Warren's gore,VT
39873,50,11,Bakersfield town,VT
39874,50,11,Berkshire town,VT
39875,50,11,Enosburgh town,VT
39876,50,11,Fairfax town,VT
39877,50,11,Fairfield town,VT
39878,50,11,Fletcher town,VT
39879,50,11,Franklin town,VT
39880,50,11,Georgia town,VT
39881,50,11,Highgate town,VT
39882,50,11,Montgomery town,VT
39883,50,11,Richford town,VT
39884,50,11,St. Albans city,VT
39885,50,11,St. Albans town,VT
39886,50,11,Sheldon town,VT
39887,50,11,Swanton town,VT
39888,50,13,Alburgh town,VT
39889,50,13,Grand Isle town,VT
39890,50,13,Isle La Motte town,VT
39891,50,13,North Hero town,VT
39892,50,13,South Hero town,VT
39893,50,15,Belvidere town,VT
39894,50,15,Cambridge town,VT
39895,50,15,Eden town,VT
39896,50,15,Elmore town,VT
39897,50,15,Hyde Park town,VT
39898,50,15,Johnson town,VT
39899,50,15,Morristown town,VT
39900,50,15,Stowe town,VT
39901,50,15,Waterville town,VT
39902,50,15,Wolcott town,VT
39903,50,17,Bradford town,VT
39904,50,17,Braintree town,VT
39905,50,17,Brookfield town,VT
39906,50,17,Chelsea town,VT
39907,50,17,Corinth town,VT
39908,50,17,Fairlee town,VT
39909,50,17,Newbury town,VT
39910,50,17,Orange town,VT
39911,50,17,Randolph town,VT
39912,50,17,Strafford town,VT
39913,50,17,Thetford town,VT
39914,50,17,Topsham town,VT
39915,50,17,Tunbridge town,VT
39916,50,17,Vershire town,VT
39917,50,17,Washington town,VT
39918,50,17,West Fairlee town,VT
39919,50,17,Williamstown town,VT
39920,50,19,Albany town,VT
39921,50,19,Barton town,VT
39922,50,19,Brownington town,VT
39923,50,19,Charleston town,VT
39924,50,19,Coventry town,VT
39925,50,19,Craftsbury town,VT
39926,50,19,Derby town,VT
39927,50,19,Glover town,VT
39928,50,19,Greensboro town,VT
39929,50,19,Holland town,VT
39930,50,19,Irasburg town,VT
39931,50,19,Jay town,VT
39932,50,19,Lowell town,VT
39933,50,19,Morgan town,VT
39934,50,19,Newport city,VT
39935,50,19,Newport town,VT
39936,50,19,Troy town,VT
39937,50,19,Westfield town,VT
39938,50,19,Westmore town,VT
39939,50,21,Benson town,VT
39940,50,21,Brandon town,VT
39941,50,21,Castleton town,VT
39942,50,21,Chittenden town,VT
39943,50,21,Clarendon town,VT
39944,50,21,Danby town,VT
39945,50,21,Fair Haven town,VT
39946,50,21,Hubbardton town,VT
39947,50,21,Ira town,VT
39948,50,21,Killington town,VT
39949,50,21,Mendon town,VT
39950,50,21,Middletown Springs town,VT
39951,50,21,Mount Holly town,VT
39952,50,21,Mount Tabor town,VT
39953,50,21,Pawlet town,VT
39954,50,21,Pittsfield town,VT
39955,50,21,Pittsford town,VT
39956,50,21,Poultney town,VT
39957,50,21,Proctor town,VT
39958,50,21,Rutland city,VT
39959,50,21,Rutland town,VT
39960,50,21,Shrewsbury town,VT
39961,50,21,Sudbury town,VT
39962,50,21,Tinmouth town,VT
39963,50,21,Wallingford town,VT
39964,50,21,Wells town,VT
39965,50,21,West Haven town,VT
39966,50,21,West Rutland town,VT
39967,50,23,Barre city,VT
39968,50,23,Barre town,VT
39969,50,23,Berlin town,VT
39970,50,23,Cabot town,VT
39971,50,23,Calais town,VT
39972,50,23,Duxbury town,VT
39973,50,23,East Montpelier town,VT
39974,50,23,Fayston town,VT
39975,50,23,Marshfield town,VT
39976,50,23,Middlesex town,VT
39977,50,23,Montpelier city,VT
39978,50,23,Moretown town,VT
39979,50,23,Northfield town,VT
39980,50,23,Plainfield town,VT
39981,50,23,Roxbury town,VT
39982,50,23,Waitsfield town,VT
39983,50,23,Warren town,VT
39984,50,23,Waterbury town,VT
39985,50,23,Woodbury town,VT
39986,50,23,Worcester town,VT
39987,50,25,Athens town,VT
39988,50,25,Brattleboro town,VT
39989,50,25,Brookline town,VT
39990,50,25,Dover town,VT
39991,50,25,Dummerston town,VT
39992,50,25,Grafton town,VT
39993,50,25,Guilford town,VT
39994,50,25,Halifax town,VT
39995,50,25,Jamaica town,VT
39996,50,25,Londonderry town,VT
39997,50,25,Marlboro town,VT
39998,50,25,Newfane town,VT
39999,50,25,Putney town,VT
40000,50,25,Rockingham town,VT
40001,50,25,Somerset town,VT
40002,50,25,Stratton town,VT
40003,50,25,Townshend town,VT
40004,50,25,Vernon town,VT
40005,50,25,Wardsboro town,VT
40006,50,25,Westminster town,VT
40007,50,25,Whitingham town,VT
40008,50,25,Wilmington town,VT
40009,50,25,Windham town,VT
40010,50,27,Andover town,VT
40011,50,27,Baltimore town,VT
40012,50,27,Barnard town,VT
40013,50,27,Bethel town,VT
40014,50,27,Bridgewater town,VT
40015,50,27,Cavendish town,VT
40016,50,27,Chester town,VT
40017,50,27,Hartford town,VT
40018,50,27,Hartland town,VT
40019,50,27,Ludlow town,VT
40020,50,27,Norwich town,VT
40021,50,27,Plymouth town,VT
40022,50,27,Pomfret town,VT
40023,50,27,Reading town,VT
40024,50,27,Rochester town,VT
40025,50,27,Royalton town,VT
40026,50,27,Sharon town,VT
40027,50,27,Springfield town,VT
40028,50,27,Stockbridge town,VT
40029,50,27,Weathersfield town,VT
40030,50,27,Weston town,VT
40031,50,27,West Windsor town,VT
40032,50,27,Windsor town,VT
40033,50,27,Woodstock town,VT
40034,50,0,Albany village,VT
40035,50,0,Alburgh village,VT
40036,50,0,Barre city,VT
40037,50,0,Barton village,VT
40038,50,0,Bellows Falls village,VT
40039,50,0,Burlington city,VT
40040,50,0,Cambridge village,VT
40041,50,0,Derby Center village,VT
40042,50,0,Derby Line village,VT
40043,50,0,Enosburg Falls village,VT
40044,50,0,Essex Junction village,VT
